,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
4,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,53f41af2-dc14-4f97-8a28-b7a0b1165b8f,HardTriage2021_03_12,Arguments,1,,{},5,2865,3258,"We have seen a flurry of activity on their Twitter accounts, their primary platform, promoting the White Helmet \u201ccoronavirus\u201d campaign. This is nothing short of cynical exploitation of a world crisis to weaponize it against the Syrian government via an entity that has served this purpose since its establishment, in Turkey, by a former British military intelligence officer, James Le Mesurier"
5,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,303,394,"To really help the Syrians they should demand a lift of Western sanctions, not support them"
6,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,600,863,The Syrian healthcare sector has been crippled under a \u201cmaximum pressure\u201d economic sanctions campaign that has collectively punished the Syrian people for the duration of a war waged against them by the same governments inflicting the catastrophic economic damage
7,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,1140,1686,"All measures taken against the Syrian government by the UK, US and EU are ostensibly to \u201cprotect\u201d the Syrian people. Of course sanctions never protect the people, they deprive the people of basic needs, they decimate essential infrastructure. They are designed to weaken the target state or leadership, to turn the people against the government, to serve US-led foreign policy agendas in the region. Sanctions enable war and destruction, they are taken to bring resistant nations into line with horrifying consequences for the civilian population"
8,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,1690,2086,"Instead of lifting sanctions to allow nations like Iran and Syria to combat what is described as a \u201cglobal pandemic\u201d that threatens the lives of all Syrians and Iranians according to the media hype \u2013 the US-led coalition of \u201chumanitarian\u201d intervention is effectively doubling down on their pro-sanction, pro-war rhetoric, as a recent statement from the UK, US, France and Germany has demonstrated"
9,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,3262,3723,"The White Helmets have published a statement calling for sanctions against Syria to be maintained. The statement is based on misinformation and duplicitous narratives including the claim that Syria and Russia are deliberately targeting hospitals, omitting that these hospitals are invariably taken over by the Al Qaeda-dominated armed groups in areas they control \u2013 converted into terrorist triage centers, prisons, courts, military centers and torture chambers"
10,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,3727,4190,"Raed Saleh, the leader of the White Helmets, was recently given a platform in the Senate to \u201c[feed] the Senate Foreign Relations Committee the talking points that it should adopt.\u201d Saleh\u2019s highly politicized speech is echoed in his tweet, instrumentalising the coronavirus crisis to further amplify the talking points historically and fraudulently used to criminalize the Syrian government while airbrushing Nusra Front/Al-Qaeda from the Syrian conflict landscape"
11,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,4245,4434,"So, in summary, the White Helmets, a supposedly \u201cneutral\u201d \u201chumanitarian\u201d organisation are sustaining their donors \u201cmaximum pressure\u201d campaign against the Syrian people they claim to support"
12,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,4436,4699,"If the White Helmets were anything other than an extremist, propaganda construct implementing the US Coalition \u201cregime change\u201d policy against Syria, they would have demanded a ban on sanctions to enable the country to collectively deal with the coronavirus crisis"
13,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,d49fc58b-0478-4e60-b3a1-b0d5b8a25bbb,HardTriage2021_03_12,Arguments,2,,{},9,4703,5053,"The White Helmet organisation should be condemned for effectively enabling mass suffering and death in Syria, not only by providing cover for internationally designated terrorist groups, but, now, for endorsing sanctions that will ensure the perfect conditions for a global pandemic to spread like wildfire through a \u201chybrid warfare\u201d-decimated nation"
14,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,1284931d-5ce7-42be-9fe0-901b9998393a,HardTriage2021_03_12,Arguments,3,,{},1,2088,2318,"Former UK Ambassador to Syria, Peter Ford, described the statement as a thinly veiled cry of solidarity for Al-Qaeda in Syria, \u201cThere is not a word here with which Hayat Tahrir Ash Sham, the dominant jihadi group, would not concur"
15,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,fe06637c-faba-4c2e-8af0-92cab487cc7c,HardTriage2021_03_12,Evidence,1,,{},1,397,477,Five cases of coronavirus have now been reported by the health ministry in Syria
16,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,68e84f8b-d9bf-466f-86e9-fdbc43ca645f,HardTriage2021_03_12,Evidence,2,,{},1,479,544,The country is subject to a curfew from 6pm to 6am as of March 25
17,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,b15f079a-5ed5-43fc-9295-b93ccfbd7a28,HardTriage2021_03_12,Assertions,1,,{},1,2606,2862,"An organisation with a history of collaboration with the US Coalition-sponsored armed groups in Syria, itself funded by the same governments, has been triggered by the billionaire-manufactured PR complex that manages and directs this shadow state construct"
18,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,e806fc6a-672c-47ac-83ad-652ea5e85b16,HardTriage2021_03_12,Needs Fact-Check,1,,{},1,3523,3723,"these hospitals are invariably taken over by the Al Qaeda-dominated armed groups in areas they control \u2013 converted into terrorist triage centers, prisons, courts, military centers and torture chambers"
19,ESTF_Articles_3/2021-03-25/WhiteHelmetsUseCOVIDCrisis.txt,530712322,WhiteHelmetsUseCOVIDCrisis.txt,9e0254a5a0f572f0247d4ccafee0a4deb3241c8bdc31a42b2d19f061c3723894,5055,dc48478a-2e06-49b2-bb53-263878f4386b,ESTF_HardTriage.IAA,574176c9-0b93-41a9-a789-5117d3fd74bd,Copied from  241 (Elaine B. Kliner) at 2021-05-14T015457,True,45fa251a-a310-4bac-9165-af0764d73dca,2b1f9e76-ab9b-4f74-ba47-046c6bdc3a5c,HardTriage2021_03_12,Needs Fact-Check,2,,{},1,3727,3905,"Raed Saleh, the leader of the White Helmets, was recently given a platform in the Senate to \u201c[feed] the Senate Foreign Relations Committee the talking points that it should adopt"
